en,file,file-name,gen,id,length
Rufous-bellied Thrush,//www.xeno-canto.org/289061/download,XC289061-Turdus rufiventris - 068 - Praia do Laranjal - 2015-11-06 05-46-46.mp3,Turdus,289061,2:28
Rufous-bellied Thrush,//www.xeno-canto.org/289056/download,XC289056-Turdus rufiventris - 005 - Praia do Laranjal - Rua Jaguarão - 2015-10-31 06-06-28.mp3,Turdus,289056,0:46
Rufous-bellied Thrush,//www.xeno-canto.org/289055/download,XC289055-Turdus rufiventris - 003b - Praia do Laranjal - 2015-10-31 06-01-51.mp3,Turdus,289055,2:27
Rufous-bellied Thrush,//www.xeno-canto.org/288151/download,"XC288151-Rufous-bellied Thrush, 31.10., call.mp3",Turdus,288151,0:19
Rufous-bellied Thrush,//www.xeno-canto.org/286715/download,XC286715-Turdus rufiventris - 041b - Praia do Laranjal - Santo Antônio - 2015-10-23 06-23-22.mp3,Turdus,286715,1:09
Rufous-bellied Thrush,//www.xeno-canto.org/286580/download,"XC286580-Rufous-bellied Thrush, song, 21.10., Wetlands.mp3",Turdus,286580,1:03
Rufous-bellied Thrush,//www.xeno-canto.org/286413/download,XC286413-sabiá-laranjeira.mp3,Turdus,286413,0:17
Rufous-bellied Thrush,//www.xeno-canto.org/284269/download,XC284269-Turdus rufiventris - 002b - Praia do Laranjal - 2015-10-03 05-34-54.mp3,Turdus,284269,2:18
Rufous-bellied Thrush,//www.xeno-canto.org/251882/download,XC251882-20141004-1507-BR0389-BR-RJ-Macae de Cima-Rufous-bellied Thrush song amp.mp3,Turdus,251882,3:05
Rufous-bellied Thrush,//www.xeno-canto.org/243706/download,XC243706-20140912-1153-BR0267-BR-RJ-Serra dos Orgaos NP-Rufous-bellied Thrush song.mp3,Turdus,243706,0:30
Rufous-bellied Thrush,//www.xeno-canto.org/236543/download,XC236543-1113_01.mp3,Turdus,236543,1:25
Rufous-bellied Thrush,//www.xeno-canto.org/235495/download,XC235495-LURSEM28.mp3,Turdus,235495,0:46
Rufous-bellied Thrush,//www.xeno-canto.org/231897/download,XC231897-Rufous-bellied Thrush A 13034.mp3,Turdus,231897,0:28
Rufous-bellied Thrush,//www.xeno-canto.org/218666/download,XC218666-turdus rufiventris 3.mp3,Turdus,218666,2:15
Rufous-bellied Thrush,//www.xeno-canto.org/214654/download,XC214654-sabia lar toto.mp3,Turdus,214654,2:17
Rufous-bellied Thrush,//www.xeno-canto.org/212137/download,XC212137-TURRUF13.mp3,Turdus,212137,0:37
Rufous-bellied Thrush,//www.xeno-canto.org/212136/download,XC212136-TURRUF40.mp3,Turdus,212136,0:12
Rufous-bellied Thrush,//www.xeno-canto.org/193554/download,XC193554-Turdus rufiventris 2.MP3,Turdus,193554,1:01
Rufous-bellied Thrush,//www.xeno-canto.org/176297/download,XC176297-SABIA LARANJEIRA - URUSSANGA - 08-10-11.mp3,Turdus,176297,0:30
Rufous-bellied Thrush,//www.xeno-canto.org/153601/download,XC153601-Turdus-rufiventris-VlQuilomboGRRS-BR-28-10-13-ASilveira.mp3,Turdus,153601,0:34
Rufous-bellied Thrush,//www.xeno-canto.org/150283/download,XC150283-pirenopolis_11.09.2013_turdus rufiventris.mp3,Turdus,150283,1:26
Rufous-bellied Thrush,//www.xeno-canto.org/147328/download,XC147328-sabialaranjeira.mp3,Turdus,147328,1:22
Rufous-bellied Thrush,//www.xeno-canto.org/106803/download,sabia la.mp3,Turdus,106803,2:01
Rufous-bellied Thrush,//www.xeno-canto.org/91630/download,LS100282Tur ruf.mp3,Turdus,91630,1:36
Rufous-bellied Thrush,//www.xeno-canto.org/91094/download,Turdus rufiventris RPPN CE 04 12 11.mp3,Turdus,91094,0:37
Rufous-bellied Thrush,//www.xeno-canto.org/82480/download,TURRUF41.mp3,Turdus,82480,0:16
Rufous-bellied Thrush,//www.xeno-canto.org/82477/download,TURRUF26.mp3,Turdus,82477,0:22
Rufous-bellied Thrush,//www.xeno-canto.org/82475/download,TURRUF15.mp3,Turdus,82475,0:14
Rufous-bellied Thrush,//www.xeno-canto.org/82474/download,TURRUF07.mp3,Turdus,82474,0:46
Rufous-bellied Thrush,//www.xeno-canto.org/7778/download,Turdus rufiventris.mp3,Turdus,7778,1:01
Rufous-bellied Thrush,//www.xeno-canto.org/678305/download,XC678305-Turdus rufiventris DCB 213-22.mp3,Turdus,678305,1:08
Rufous-bellied Thrush,//www.xeno-canto.org/611393/download,XC611393-Turdus rufiventris Fita K7 01-60.mp3,Turdus,611393,0:11
Rufous-bellied Thrush,//www.xeno-canto.org/599903/download,XC599903-STE-007 turdus rufiventris xc.mp3,Turdus,599903,0:22
Rufous-bellied Thrush,//www.xeno-canto.org/587128/download,XC587128-Tur_ruf_2020_09_07_05_39_mmelo.mp3,Turdus,587128,2:04
Rufous-bellied Thrush,//www.xeno-canto.org/586417/download,XC586417-Turdus rufiventris.mp3,Turdus,586417,2:07
Rufous-bellied Thrush,//www.xeno-canto.org/586373/download,XC586373-Turdus rufiventris.mp3,Turdus,586373,4:53
Rufous-bellied Thrush,//www.xeno-canto.org/585447/download,XC585447-Turdus rufiventris DCB 738-12.mp3,Turdus,585447,1:36
Rufous-bellied Thrush,//www.xeno-canto.org/578124/download,XC578124-Turdus rufiventris_Assent_NovoHorizonteCuraçáBA_13VI2010_GSTL0292.mp3,Turdus,578124,0:37
Rufous-bellied Thrush,//www.xeno-canto.org/556654/download,"XC556654-Turdus rufiventris - Caio Brito (Ribeirão Grande-SP)_BRITO,3714.mp3",Turdus,556654,0:06
Rufous-bellied Thrush,//www.xeno-canto.org/524952/download,XC524952-Turdus rufiventris DCB 468-15a.mp3,Turdus,524952,0:21
Rufous-bellied Thrush,//www.xeno-canto.org/520336/download,XC520336-Turdus rufiventris DCB 456-10Aq.mp3,Turdus,520336,0:26
Rufous-bellied Thrush,//www.xeno-canto.org/520330/download,XC520330-Turdus rufiventris DCB 456-8.mp3,Turdus,520330,0:18
Rufous-bellied Thrush,//www.xeno-canto.org/491660/download,XC491660-016 - 1 Merle à ventre roux et Toui.mp3,Turdus,491660,0:28
Rufous-bellied Thrush,//www.xeno-canto.org/440683/download,XC440683-20181023_084617 Sabiá Laranjeira chama filhos2.mp3,Turdus,440683,0:32
Rufous-bellied Thrush,//www.xeno-canto.org/422916/download,XC422916-2318 Turdus rufiventris (song)EstVeracel_SCCabraliaBA_210917_FIG.mp3,Turdus,422916,0:36
Rufous-bellied Thrush,//www.xeno-canto.org/420414/download,XC420414-Turdus rufiventris.mp3,Turdus,420414,0:22
Rufous-bellied Thrush,//www.xeno-canto.org/394261/download,XC394261-BR Rufous-bellied Thrush whistle call 170408 hpf NK.mp3,Turdus,394261,0:11
Rufous-bellied Thrush,//www.xeno-canto.org/393257/download,XC393257-BR Rufous-bellied Thrush whistle call 0600 170404 edit NK for xc.mp3,Turdus,393257,0:06
Rufous-bellied Thrush,//www.xeno-canto.org/391950/download,XC391950-171024 RBTH 30ft REGUA 1230 mp3 amp.mp3,Turdus,391950,0:42
Rufous-bellied Thrush,//www.xeno-canto.org/389545/download,XC389545-171006 RBTH SdO 40ft 1030 mp3 amp.mp3,Turdus,389545,0:44
Rufous-bellied Thrush,//www.xeno-canto.org/388397/download,XC388397-STE-017 sabiá-laranjeira xc.mp3,Turdus,388397,0:15
Rufous-bellied Thrush,//www.xeno-canto.org/388116/download,XC388116-170909 RBTH 60ft REGUA 0700 mp3 amp.mp3,Turdus,388116,1:16
Rufous-bellied Thrush,//www.xeno-canto.org/337457/download,"XC337457-Rufous-bellied Thrush, 20.09., call, Caraca.mp3",Turdus,337457,0:05
Rufous-bellied Thrush,//www.xeno-canto.org/332195/download,XC332195-TURRUF44.mp3,Turdus,332195,0:05
Rufous-bellied Thrush,//www.xeno-canto.org/316255/download,XC316255-TURRUF72.mp3,Turdus,316255,1:51
Rufous-bellied Thrush,//www.xeno-canto.org/293511/download,XC293511-Turdus rufiventris - 079 e 080 ao fundo - Praia do Laranjal - 2015-11-07 05-49-45.mp3,Turdus,293511,0:46
Rufous-bellied Thrush,//www.xeno-canto.org/293510/download,XC293510-Turdus rufiventris - 030 - Praia do Laranjal - Clube Valverde - 2015-10-08 05-24-53.mp3,Turdus,293510,2:37
Rufous-bellied Thrush,//www.xeno-canto.org/293509/download,XC293509-Turdus rufiventris - 078 - Praia do Laranjal - 2015-11-07 05-43-31.mp3,Turdus,293509,0:49
Rufous-bellied Thrush,//www.xeno-canto.org/293508/download,XC293508-Turdus rufiventris - 081b (individuo vagante...) - Praia do Laranjal - 2015-11-07 06-07-33.mp3,Turdus,293508,1:19
Rufous-bellied Thrush,//www.xeno-canto.org/293502/download,XC293502-Turdus rufiventris - 104 - Praia do Laranjal - 2015-11-12 05-53-16.mp3,Turdus,293502,1:10
Rufous-bellied Thrush,//www.xeno-canto.org/293368/download,XC293368-Turdus rufiventris - 108 - Praia do Laranjal - 2015-11-12 06-26-09.mp3,Turdus,293368,0:55
Rufous-bellied Thrush,//www.xeno-canto.org/293363/download,XC293363-Turdus rufiventris - 097 - Praia do Laranjal - 2015-11-10 06-12-57.mp3,Turdus,293363,1:17
Rufous-bellied Thrush,//www.xeno-canto.org/293360/download,XC293360-Turdus rufiventris - 075 - Praia do Laranjal - 2015-11-06 06-13-01.mp3,Turdus,293360,0:34
Rufous-bellied Thrush,//www.xeno-canto.org/293358/download,XC293358-Turdus rufiventris - 018 -  Praia do Laranjal - 2015-10-06 05-34-18.mp3,Turdus,293358,1:37
Rufous-bellied Thrush,//www.xeno-canto.org/293354/download,XC293354-Turdus rufiventris - 021 - Praia do Laranjal - 2015-10-07 06-04-38.mp3,Turdus,293354,1:25
Rufous-bellied Thrush,//www.xeno-canto.org/293353/download,XC293353-Turdus rufiventris - 028b - Praia do Laranjal - 2015-11-01 05-56-53.mp3,Turdus,293353,1:25
Rufous-bellied Thrush,//www.xeno-canto.org/293352/download,XC293352-Turdus rufiventris - 024b - 2015-11-01 05-51-00.mp3,Turdus,293352,2:12
Rufous-bellied Thrush,//www.xeno-canto.org/292648/download,XC292648-Turdus rufiventris - 020 -  Praia do Laranjal - 2015-10-06 05-34-18.mp3,Turdus,292648,1:53
Rufous-bellied Thrush,//www.xeno-canto.org/292645/download,XC292645-Turdus rufiventris - 023a - Praia do Laranjal - 2015-10-07 05-06-02.mp3,Turdus,292645,1:24
Rufous-bellied Thrush,//www.xeno-canto.org/289123/download,XC289123-Turdus rufiventris - 064 - Praia do Laranjal - Caixa d'água - 2015-11-04 06-09-59.mp3,Turdus,289123,0:53
Rufous-bellied Thrush,//www.xeno-canto.org/289119/download,XC289119-Turdus rufiventris - 045 - Estância do Laranjal - 2015-10-28 17-57-57.mp3,Turdus,289119,0:58
Rufous-bellied Thrush,//www.xeno-canto.org/289115/download,XC289115-Turdus rufiventris - 088 - Praia do Laranjal - 2015-11-07 16-20-20.mp3,Turdus,289115,1:46
Rufous-bellied Thrush,//www.xeno-canto.org/289107/download,XC289107-Turdus rufiventris - 084c - Praia do Laranjal - 2015-11-07 15-41-00.mp3,Turdus,289107,1:19
Rufous-bellied Thrush,//www.xeno-canto.org/289066/download,XC289066-Turdus rufiventris - 067 - Praia do Laranjal - Caixa d'água - 2015-11-04 06-23-50.mp3,Turdus,289066,0:24
Rufous-bellied Thrush,//www.xeno-canto.org/289063/download,XC289063-Turdus rufiventris - 010 -  Praia do Laranjal - 2015-10-05 05-43-18.mp3,Turdus,289063,0:59
Rufous-bellied Thrush,//www.xeno-canto.org/289060/download,XC289060-Turdus rufiventris - 011 -  Praia do Laranjal - 2015-10-05 05-54-38.mp3,Turdus,289060,1:51
Rufous-bellied Thrush,//www.xeno-canto.org/289058/download,XC289058-Turdus rufiventris - 094 - Praia do Laranjal - 2015-11-07 17-37-42.mp3,Turdus,289058,0:45
Rufous-bellied Thrush,//www.xeno-canto.org/287548/download,XC287548-TURRUF69.mp3,Turdus,287548,0:47
Rufous-bellied Thrush,//www.xeno-canto.org/286714/download,XC286714-Turdus rufiventris - 040 - Praia do Laranjal - Santo Antônio - 2015-10-23 06-04-46.mp3,Turdus,286714,4:13
Rufous-bellied Thrush,//www.xeno-canto.org/284283/download,XC284283-Turdus rufiventris - 007 - Praia do Laranjal - 2015-10-03 06-53-55.mp3,Turdus,284283,0:32
Rufous-bellied Thrush,//www.xeno-canto.org/284280/download,XC284280-Turdus rufiventris - 006d -  Praia do Laranjal - 2015-10-05 05-32-31.mp3,Turdus,284280,1:14
Rufous-bellied Thrush,//www.xeno-canto.org/284277/download,XC284277-Turdus rufiventris - 005 - Praia do Laranjal - 2015-10-03 05-43-25.mp3,Turdus,284277,1:15
Rufous-bellied Thrush,//www.xeno-canto.org/231899/download,XC231899-Rufous-bellied Thrush B 13035.mp3,Turdus,231899,0:38
Rufous-bellied Thrush,//www.xeno-canto.org/228697/download,XC228697-Turdus_rufiventris_sabia_laranjeira_1.mp3,Turdus,228697,0:07
Rufous-bellied Thrush,//www.xeno-canto.org/212463/download,XC212463-F545 Turdus_rufiventris(song)191010InterlagosSP.mp3,Turdus,212463,0:12
Rufous-bellied Thrush,//www.xeno-canto.org/212462/download,XC212462-F544 Turdus_rufiventris(song)051010PqIbirapueraSP.mp3,Turdus,212462,0:58
Rufous-bellied Thrush,//www.xeno-canto.org/212139/download,XC212139-TURRUF25.mp3,Turdus,212139,2:13
Rufous-bellied Thrush,//www.xeno-canto.org/212138/download,XC212138-TURRUF06.mp3,Turdus,212138,0:35
Rufous-bellied Thrush,//www.xeno-canto.org/210713/download,XC210713-Turdus rufiventris.mp3,Turdus,210713,0:34
Rufous-bellied Thrush,//www.xeno-canto.org/203427/download,XC203427-Turdus rufiventris 1.mp3,Turdus,203427,1:05
Rufous-bellied Thrush,//www.xeno-canto.org/200174/download,XC200174-Rufous-bellied Thrush_NPDreyer_SerraBonita_0038.mp3,Turdus,200174,0:32
Rufous-bellied Thrush,//www.xeno-canto.org/199687/download,XC199687-sabiá-laranjeira 2014-10-20 sítio xc.mp3,Turdus,199687,0:08
Rufous-bellied Thrush,//www.xeno-canto.org/188005/download,XC188005-T_rufiventris_APAcapiv_161108.mp3,Turdus,188005,0:20
Rufous-bellied Thrush,//www.xeno-canto.org/174817/download,XC174817-SABIÁ LARANJEIRA - IÇARA - 02-09-11.mp3,Turdus,174817,0:21
Rufous-bellied Thrush,//www.xeno-canto.org/173961/download,XC173961-Turdidae_Turdus_rufiventris_17_10_2011_H08_03_Centro_Vidal_Ramos.mp3,Turdus,173961,0:21
Rufous-bellied Thrush,//www.xeno-canto.org/170813/download,XC170813-turdus_rufiventris_lp_24_oct_2013_16h_1.mp3,Turdus,170813,0:20
Rufous-bellied Thrush,//www.xeno-canto.org/169882/download,XC169882-Turdus_rufiventris-1188183.mp3,Turdus,169882,0:20
Rufous-bellied Thrush,//www.xeno-canto.org/169856/download,XC169856-Turdus_rufiventris-1104669.mp3,Turdus,169856,0:05
Rufous-bellied Thrush,//www.xeno-canto.org/164996/download,XC164996-111114_0296.mp3sabiá-laranjeira2.mp3,Turdus,164996,1:15
Rufous-bellied Thrush,//www.xeno-canto.org/162280/download,XC162280-Turdus rufiventris 1.mp3,Turdus,162280,1:31
Rufous-bellied Thrush,//www.xeno-canto.org/156913/download,XC156913-Turdus rufiventrsi.MP3,Turdus,156913,0:33
Rufous-bellied Thrush,//www.xeno-canto.org/153611/download,XC153611-Turdus-rufiventris-PqCaracolCanelaRS-30-10-13-ASilveira.mp3,Turdus,153611,1:44
Rufous-bellied Thrush,//www.xeno-canto.org/152726/download,XC152726-Turdus rufiventris.mp3,Turdus,152726,0:18
Rufous-bellied Thrush,//www.xeno-canto.org/150914/download,XC150914-cuiaba_24.09.2013_mystery2.mp3,Turdus,150914,1:12
Rufous-bellied Thrush,//www.xeno-canto.org/150154/download,XC150154-turdus rufiventris 091013.mp3,Turdus,150154,4:19
Rufous-bellied Thrush,//www.xeno-canto.org/148701/download,XC148701-Turdus-rufiventris-NSantana-PETAR-BR30-10-08-ASilveira.mp3,Turdus,148701,0:05
Rufous-bellied Thrush,//www.xeno-canto.org/144606/download,XC144606-Turdus-rufiventris3-IbirapueraP-SP-BR-9-10-12-ASilveira.mp3,Turdus,144606,0:52
Rufous-bellied Thrush,//www.xeno-canto.org/131424/download,XC131424-20111130-0916-1443-BR-SP-Ubatuba:Refugio do Corsario-Rufous-bellied Thrush filt400 amped.mp3,Turdus,131424,1:17
Rufous-bellied Thrush,//www.xeno-canto.org/118703/download,XC118703-Turdus rufiventris_Lagoa dos Gatos_1020.mp3,Turdus,118703,0:42
Rufous-bellied Thrush,//www.xeno-canto.org/115202/download,XC115202-sabia-laranjeira4.mp3,Turdus,115202,0:25
Rufous-bellied Thrush,//www.xeno-canto.org/88870/download,Turdus_rufiventris_rafael_dias_06_oct_11_9h.mp3,Turdus,88870,0:26
Rufous-bellied Thrush,//www.xeno-canto.org/84303/download,Turdus_rufiventris_2_rafael_dias_27_jul_2011_17.mp3,Turdus,84303,0:08
Rufous-bellied Thrush,//www.xeno-canto.org/82495/download,UNID0324.mp3,Turdus,82495,0:55
Rufous-bellied Thrush,//www.xeno-canto.org/82484/download,TURRUF54.mp3,Turdus,82484,0:51
Rufous-bellied Thrush,//www.xeno-canto.org/82483/download,TURRUF53.mp3,Turdus,82483,0:12
Rufous-bellied Thrush,//www.xeno-canto.org/82482/download,TURRUF49.mp3,Turdus,82482,0:07
Rufous-bellied Thrush,//www.xeno-canto.org/82481/download,TURRUF45.mp3,Turdus,82481,0:09
Rufous-bellied Thrush,//www.xeno-canto.org/82479/download,TURRUF29.mp3,Turdus,82479,0:16
Rufous-bellied Thrush,//www.xeno-canto.org/82476/download,TURRUF17.mp3,Turdus,82476,0:24
Rufous-bellied Thrush,//www.xeno-canto.org/82472/download,TURRUF01.mp3,Turdus,82472,0:27
Rufous-bellied Thrush,//www.xeno-canto.org/72950/download,ThrushRufousBelliedValeDeTaquerosBZ100904T1525.mp3,Turdus,72950,1:01
Rufous-bellied Thrush,//www.xeno-canto.org/70180/download,Turdus_rufiventris-edita.mp3,Turdus,70180,1:02
Rufous-bellied Thrush,//www.xeno-canto.org/69710/download,Turdus_rufiventris_1997b-FRL_BR_7_460-546_1_S.mp3,Turdus,69710,1:18
Rufous-bellied Thrush,//www.xeno-canto.org/62784/download,Turdus rufiventris.mp3,Turdus,62784,0:23
Rufous-bellied Thrush,//www.xeno-canto.org/39605/download,Turdus rufiventris_PRQ_070906.mp3,Turdus,39605,0:19
Rufous-bellied Thrush,//www.xeno-canto.org/39390/download,"T. rufiventris e A. taciturnus RPPN Serra do Contente, Gravata 08-02-2009.mp3",Turdus,39390,0:14
Rufous-bellied Thrush,//www.xeno-canto.org/8768/download,Sabia-laranjeira - Turdus rufiventris10.mp3,Turdus,8768,0:29
Rufous-bellied Thrush,//www.xeno-canto.org/7974/download,Sabia-laranjeira - Turdus rufiventris02.mp3,Turdus,7974,0:24
Rufous-bellied Thrush,//www.xeno-canto.org/7581/download,Turdus_rufiventris_05.mp3,Turdus,7581,0:52
Rufous-bellied Thrush,//www.xeno-canto.org/7418/download,"Turdus rufiventris_Engenho Opinioso, Amaragi, Pe 16-04-05_Glauco.mp3",Turdus,7418,0:36
Rufous-bellied Thrush,//www.xeno-canto.org/4644/download,Rufousbellied_Thrush_song_Zizo-1-91.mp3,Turdus,4644,0:23
Rufous-bellied Thrush,//www.xeno-canto.org/1472/download,rubelthr.mp3,Turdus,1472,0:22
Rufous-bellied Thrush,//www.xeno-canto.org/614076/download,XC614076-STE-002 bem-te-vi xc.mp3,Turdus,614076,0:55
Rufous-bellied Thrush,//www.xeno-canto.org/566557/download,XC566557-Turdus rufi.mp3,Turdus,566557,0:26
Rufous-bellied Thrush,//www.xeno-canto.org/513653/download,XC513653-Turdus rufiventris 2.mp3,Turdus,513653,3:27
Rufous-bellied Thrush,//www.xeno-canto.org/513650/download,XC513650-Turdus rufiventris 1.mp3,Turdus,513650,0:41
Rufous-bellied Thrush,//www.xeno-canto.org/472331/download,XC472331-Zorzal Río de Janeiro 2 (filtrado).mp3,Turdus,472331,0:22
Rufous-bellied Thrush,//www.xeno-canto.org/441279/download,XC441279-Voz 016_sd.mp3,Turdus,441279,0:20
Rufous-bellied Thrush,//www.xeno-canto.org/422745/download,XC422745-2117 Turdus rufiventris (calls)Faz_Dudu_PortoSeguro_BA_160517_FIG.mp3,Turdus,422745,0:11
Rufous-bellied Thrush,//www.xeno-canto.org/405467/download,XC405467-b06a rufous-belleid thrush Q song C.mp3,Turdus,405467,0:14
Rufous-bellied Thrush,//www.xeno-canto.org/390666/download,XC390666-sabiá mp3 niteroi_20171016_001.mp3,Turdus,390666,0:42
Rufous-bellied Thrush,//www.xeno-canto.org/344746/download,XC344746-TURRUF43.mp3,Turdus,344746,0:23
Rufous-bellied Thrush,//www.xeno-canto.org/342094/download,XC342094-Turdus rufiventris.mp3,Turdus,342094,1:23
Rufous-bellied Thrush,//www.xeno-canto.org/325856/download,XC325856-573. Turdus rufiventris (song incl song of Saltator fuliginosus)FazVaranalTelemacoBorbaPR141011.mp3,Turdus,325856,0:23
Rufous-bellied Thrush,//www.xeno-canto.org/293512/download,XC293512-Turdus rufiventris - 092 - Praia do Laranjal - 2015-11-07 17-13-57.mp3,Turdus,293512,0:19
Rufous-bellied Thrush,//www.xeno-canto.org/293507/download,XC293507-Turdus rufiventris - 083 - Praia do Laranjal - 2015-11-07 06-11-13.mp3,Turdus,293507,1:54
Rufous-bellied Thrush,//www.xeno-canto.org/293506/download,XC293506-Turdus rufiventris - 031 - Praia do Laranjal - Clube Valverde - 2015-10-08 05-44-19.mp3,Turdus,293506,1:48
Rufous-bellied Thrush,//www.xeno-canto.org/293504/download,XC293504-Turdus rufiventris - 058 - Praia do Laranjal - 2015-11-01 06-27-00.mp3,Turdus,293504,2:11
Rufous-bellied Thrush,//www.xeno-canto.org/293501/download,XC293501-Turdus rufiventris - 103 - Praia do Laranjal - 2015-11-12 05-47-54.mp3,Turdus,293501,1:07
Rufous-bellied Thrush,//www.xeno-canto.org/293498/download,XC293498-Turdus rufiventris - 032 - Praia do Laranjal - Clube Valverde - 2015-10-08 05-50-42.mp3,Turdus,293498,1:43
Rufous-bellied Thrush,//www.xeno-canto.org/293497/download,XC293497-Turdus rufiventris - 033 - Praia do Laranjal - Valverde - 2015-10-08 05-59-57.mp3,Turdus,293497,2:15
Rufous-bellied Thrush,//www.xeno-canto.org/293371/download,XC293371-Turdus rufiventris - 014 -  Praia do Laranjal - 2015-10-06 05-30-49.mp3,Turdus,293371,0:21
Rufous-bellied Thrush,//www.xeno-canto.org/293369/download,XC293369-Turdus rufiventris - 015 -  Praia do Laranjal - 2015-10-06 05-32-40.mp3,Turdus,293369,0:50
Rufous-bellied Thrush,//www.xeno-canto.org/293367/download,XC293367-Turdus rufiventris - 052 - Praia do Laranjal - 2015-11-01 06-00-41.mp3,Turdus,293367,1:14
Rufous-bellied Thrush,//www.xeno-canto.org/293365/download,XC293365-Turdus rufiventris - 055 - Praia do Laranjal - 2015-11-01 06-11-10.mp3,Turdus,293365,1:24
Rufous-bellied Thrush,//www.xeno-canto.org/293364/download,XC293364-Turdus rufiventris - 053 - Praia do Laranjal - 2015-11-01 06-06-18.mp3,Turdus,293364,0:57
Rufous-bellied Thrush,//www.xeno-canto.org/293351/download,XC293351-Turdus rufiventris - 076 - Praia do Laranjal - 2015-11-06 06-16-13.mp3,Turdus,293351,0:53
Rufous-bellied Thrush,//www.xeno-canto.org/293348/download,XC293348-Turdus rufiventris - 034 - Praia do Laranjal - Santo Antônio - 2015-10-08 05-59-57.mp3,Turdus,293348,1:11
Rufous-bellied Thrush,//www.xeno-canto.org/293343/download,XC293343-Turdus rufiventris - 095 - Praia do Laranjal - 2015-11-10 05-52-04.mp3,Turdus,293343,0:31
Rufous-bellied Thrush,//www.xeno-canto.org/292643/download,XC292643-Turdus rufiventris - 029 - Praia do Laranjal - 2015-10-07 05-01-32.mp3,Turdus,292643,1:21
Rufous-bellied Thrush,//www.xeno-canto.org/292642/download,XC292642-Turdus rufiventris - 098b - Praia do Laranjal - 2015-11-22 05-49-10.mp3,Turdus,292642,0:24
Rufous-bellied Thrush,//www.xeno-canto.org/292641/download,XC292641-Turdus rufiventris - 114 - Praia do Laranjal - 2015-11-22 05-49-10.mp3,Turdus,292641,1:26
Rufous-bellied Thrush,//www.xeno-canto.org/292638/download,XC292638-Turdus rufiventris - 112 - Praia do Laranjal - 2015-11-22 05-37-39.mp3,Turdus,292638,0:28
Rufous-bellied Thrush,//www.xeno-canto.org/292637/download,XC292637-Turdus rufiventris - 111 - Praia do Laranjal - 2015-11-22 05-33-42.mp3,Turdus,292637,0:58
Rufous-bellied Thrush,//www.xeno-canto.org/292636/download,XC292636-Turdus rufiventris - 001b - Praia do Laranjal - 2015-11-20 08-10-37.mp3,Turdus,292636,0:50
Rufous-bellied Thrush,//www.xeno-canto.org/292635/download,XC292635-Turdus rufiventris - 016b - Praia do Laranjal - 2015-11-18 16-31-04.mp3,Turdus,292635,0:46
Rufous-bellied Thrush,//www.xeno-canto.org/289122/download,XC289122-Turdus rufiventris - 063b - Praia do Laranjal - Caixa d'água - 2015-11-04 06-11-46.mp3,Turdus,289122,0:37
Rufous-bellied Thrush,//www.xeno-canto.org/289120/download,XC289120-Turdus rufiventris - 065 - Praia do Laranjal - Caixa d'água - 2015-11-04 06-15-58.mp3,Turdus,289120,0:35
Rufous-bellied Thrush,//www.xeno-canto.org/289118/download,XC289118-Turdus rufiventris - 044 - Estância do Laranjal - 2015-10-28 17-46-58.mp3,Turdus,289118,0:36
Rufous-bellied Thrush,//www.xeno-canto.org/289117/download,XC289117-Turdus rufiventris - 046 - Estância do Laranjal - 2015-10-28 19-16-33.mp3,Turdus,289117,1:36
Rufous-bellied Thrush,//www.xeno-canto.org/289116/download,XC289116-Turdus rufiventris - 043b - Estância do Laranjal - 2015-10-28 17-32-59.mp3,Turdus,289116,1:08
Rufous-bellied Thrush,//www.xeno-canto.org/289110/download,XC289110-Turdus rufiventris - 091b - Praia do Laranjal - 2015-11-07 16-51-43.mp3,Turdus,289110,0:38
Rufous-bellied Thrush,//www.xeno-canto.org/289065/download,XC289065-Turdus rufiventris - 008b -  Praia do Laranjal - 2015-10-04 18-29-11.mp3,Turdus,289065,1:06
Rufous-bellied Thrush,//www.xeno-canto.org/289064/download,XC289064-Turdus rufiventris - 050 - Praia do Laranjal - Rua jaguarao acima - 2015-10-31 06-27-22.mp3,Turdus,289064,0:33
Rufous-bellied Thrush,//www.xeno-canto.org/289062/download,XC289062-Turdus rufiventris - 049 - Praia do Laranjal - Rua Jaguarão acima - 2015-10-31 06-15-50.mp3,Turdus,289062,1:14
Rufous-bellied Thrush,//www.xeno-canto.org/289057/download,XC289057-Turdus rufiventris - 017c - Praia do Laranjal - 2015-11-07 12-09-07.mp3,Turdus,289057,1:39
Rufous-bellied Thrush,//www.xeno-canto.org/231901/download,XC231901-Rufous-bellied Thrush C 13036.mp3,Turdus,231901,0:09
Rufous-bellied Thrush,//www.xeno-canto.org/231900/download,XC231900-Rufous-bellied Thrush C 13037.mp3,Turdus,231900,0:22
Rufous-bellied Thrush,//www.xeno-canto.org/212464/download,XC212464-F546 Turdus_rufiventris(song)201010PqAnhangueraSP.mp3,Turdus,212464,1:59
Rufous-bellied Thrush,//www.xeno-canto.org/212458/download,XC212458-F536 Turdus rufiventris (calls)FazReplanSarapuí060711.mp3,Turdus,212458,0:30
Rufous-bellied Thrush,//www.xeno-canto.org/205738/download,XC205738-Turdus_rufiventris_05-12-2014_BRSB.mp3,Turdus,205738,0:12
Rufous-bellied Thrush,//www.xeno-canto.org/200397/download,XC200397-T.rufiventris2 12h25.mp3,Turdus,200397,1:11
